Constraint;Quality-Measure;Mean;Geometric-Mean;Variance;Population-variance;Standard-Deviation;Max;Min
Succession(Accept Claim,Payment Order);Klosgen;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Succession(Accept Claim,Payment Order);Conviction;1.0;1.0;0.0;0.0;0.0;1.0;1.0
Succession(Accept Claim,Payment Order);Interestingness Weighting Dependency;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Succession(Accept Claim,Payment Order);Collective Strength;3.4028234663852886E38;3.4028234663859614E38;0.0;0.0;0.0;3.4028234663852886E38;3.4028234663852886E38
Succession(Accept Claim,Payment Order);Laplace Correction;0.29296368864955596;0.2899705921435024;0.0017378102256392918;0.0017344292718929118;0.04168705105472552;0.3333333432674408;0.25
Succession(Accept Claim,Payment Order);J Measure;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Succession(Accept Claim,Payment Order);One-way Support;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Succession(Accept Claim,Payment Order);Two-way Support;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Succession(Accept Claim,Payment Order);Two-way Support Variation;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Succession(Accept Claim,Payment Order);Linear Correlation Coefficient;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Succession(Accept Claim,Payment Order);Piatetsky-Shapiro;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Succession(Accept Claim,Payment Order);Cosine;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Succession(Accept Claim,Payment Order);Information Gain;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Succession(Accept Claim,Payment Order);Sebag-Schoenauer;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Succession(Accept Claim,Payment Order);Least Contradiction;1.401298464324817E-45;1.4012984643243482E-45;0.0;0.0;0.0;1.401298464324817E-45;1.401298464324817E-45
Succession(Accept Claim,Payment Order);Odd Multiplier;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Succession(Accept Claim,Payment Order);Example and Counterexample Rate;1.401298464324817E-45;1.4012984643243482E-45;0.0;0.0;0.0;1.401298464324817E-45;1.401298464324817E-45
Succession(Accept Claim,Payment Order);Zhang;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NotSuccession(Accept Claim,Receive Claim);Support;0.054501729818053714;0.0;0.003239101651192268;0.003232799897007069;0.05691310614605627;0.1666666716337204;0.0
NotSuccession(Accept Claim,Receive Claim);Confidence;NaN;NaN;NaN;NaN;NaN;1.0;0.0
NotSuccession(Accept Claim,Receive Claim);Recall;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Accept Claim,Receive Claim);Lovinger;NaN;NaN;NaN;NaN;NaN;1.401298464324817E-45;0.0
NotSuccession(Accept Claim,Receive Claim);Specificity;1.0;1.0;0.0;0.0;0.0;1.0;1.0
NotSuccession(Accept Claim,Receive Claim);Accuracy;0.9996108949648261;0.9995659628275986;7.782100239616501E-5;7.76695996677678E-5;0.00882162130201501;1.0;0.800000011920929
NotSuccession(Accept Claim,Receive Claim);Lift;NaN;NaN;NaN;NaN;NaN;9.0;5.999999523162842
NotSuccession(Accept Claim,Receive Claim);Leverage;NaN;NaN;NaN;NaN;NaN;0.9876543283462524;0.0
NotSuccession(Accept Claim,Receive Claim);Compliance;0.9996108949648261;0.9995659628275986;7.782100239616501E-5;7.76695996677678E-5;0.00882162130201501;1.0;0.800000011920929
NotSuccession(Accept Claim,Receive Claim);Odds Ratio;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
NotSuccession(Accept Claim,Receive Claim);Gini Index;NaN;NaN;NaN;NaN;NaN;0.2777777910232544;1.4901161193847656E-8
NotSuccession(Accept Claim,Receive Claim);Certainty factor;NaN;NaN;NaN;NaN;NaN;1.0;0.0
NotSuccession(Accept Claim,Receive Claim);Coverage;0.05489083488221765;0.0;0.00327442618905976;0.003268055710092718;0.057222602082217126;0.20000000298023224;0.0
NotSuccession(Accept Claim,Receive Claim);Prevalence;0.054501729818053714;0.0;0.003239101651192268;0.003232799897007069;0.05691310614605627;0.1666666716337204;0.0
NotSuccession(Accept Claim,Receive Claim);Added Value;NaN;NaN;NaN;NaN;NaN;0.8888888955116272;0.0
NotSuccession(Accept Claim,Receive Claim);Relative Risk;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
NotSuccession(Accept Claim,Receive Claim);Jaccard;NaN;NaN;NaN;NaN;NaN;1.0;0.0
NotSuccession(Accept Claim,Receive Claim);Ylue Q;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Accept Claim,Receive Claim);Ylue Y;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Accept Claim,Receive Claim);Klosgen;NaN;NaN;NaN;NaN;NaN;0.34020689129829407;0.29629629850387573
NotSuccession(Accept Claim,Receive Claim);Conviction;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;1.0
NotSuccession(Accept Claim,Receive Claim);Interestingness Weighting Dependency;NaN;NaN;NaN;NaN;NaN;0.9876543283462524;0.9722221493721008
NotSuccession(Accept Claim,Receive Claim);Collective Strength;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;-2.692307472229004
NotSuccession(Accept Claim,Receive Claim);Laplace Correction;0.579928673658853;0.5736751979460127;0.007149422601708106;0.00713551321921451;0.08455425832983283;0.6666666865348816;0.25
NotSuccession(Accept Claim,Receive Claim);J Measure;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NotSuccession(Accept Claim,Receive Claim);One-way Support;NaN;NaN;NaN;NaN;NaN;3.1699249744415283;2.5849623680114746
NotSuccession(Accept Claim,Receive Claim);Two-way Support;NaN;NaN;NaN;NaN;NaN;0.4308270812034607;0.35221388936042786
NotSuccession(Accept Claim,Receive Claim);Two-way Support Variation;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NotSuccession(Accept Claim,Receive Claim);Linear Correlation Coefficient;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Accept Claim,Receive Claim);Piatetsky-Shapiro;0.04829849146219547;0.0;0.002531394341420859;0.0025264694497060328;0.050312963949869415;0.1388888955116272;0.0
NotSuccession(Accept Claim,Receive Claim);Cosine;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Accept Claim,Receive Claim);Information Gain;NaN;NaN;NaN;NaN;NaN;2.1972246170043945;1.7917593717575073
NotSuccession(Accept Claim,Receive Claim);Sebag-Schoenauer;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;0.0
NotSuccession(Accept Claim,Receive Claim);Least Contradiction;NaN;NaN;NaN;NaN;NaN;1.0;1.401298464324817E-45
NotSuccession(Accept Claim,Receive Claim);Odd Multiplier;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
NotSuccession(Accept Claim,Receive Claim);Example and Counterexample Rate;NaN;NaN;NaN;NaN;NaN;1.0;1.401298464324817E-45
NotSuccession(Accept Claim,Receive Claim);Zhang;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Accept Claim,Start Claim);Support;0.05469628235013569;0.0;0.003237308666627916;0.0032310104007395347;0.05689735201771622;0.1666666716337204;0.0
NotSuccession(Accept Claim,Start Claim);Confidence;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Accept Claim,Start Claim);Recall;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Accept Claim,Start Claim);Lovinger;NaN;NaN;NaN;NaN;NaN;1.401298464324817E-45;1.401298464324817E-45
NotSuccession(Accept Claim,Start Claim);Specificity;1.0;1.0;0.0;0.0;0.0;1.0;1.0
NotSuccession(Accept Claim,Start Claim);Accuracy;1.0;1.0;0.0;0.0;0.0;1.0;1.0
NotSuccession(Accept Claim,Start Claim);Lift;NaN;NaN;NaN;NaN;NaN;9.999999046325684;5.999999523162842
NotSuccession(Accept Claim,Start Claim);Leverage;NaN;NaN;NaN;NaN;NaN;0.9900000095367432;0.9722222089767456
NotSuccession(Accept Claim,Start Claim);Compliance;1.0;1.0;0.0;0.0;0.0;1.0;1.0
NotSuccession(Accept Claim,Start Claim);Odds Ratio;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
NotSuccession(Accept Claim,Start Claim);Gini Index;NaN;NaN;NaN;NaN;NaN;0.2777777910232544;0.18000002205371857
NotSuccession(Accept Claim,Start Claim);Certainty factor;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Accept Claim,Start Claim);Coverage;0.05469628235013569;0.0;0.003237308666627916;0.0032310104007395347;0.05689735201771622;0.1666666716337204;0.0
NotSuccession(Accept Claim,Start Claim);Prevalence;0.05469628235013569;0.0;0.003237308666627916;0.0032310104007395347;0.05689735201771622;0.1666666716337204;0.0
NotSuccession(Accept Claim,Start Claim);Added Value;NaN;NaN;NaN;NaN;NaN;0.8999999761581421;0.8333333134651184
NotSuccession(Accept Claim,Start Claim);Relative Risk;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
NotSuccession(Accept Claim,Start Claim);Jaccard;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Accept Claim,Start Claim);Ylue Q;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Accept Claim,Start Claim);Ylue Y;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Accept Claim,Start Claim);Klosgen;NaN;NaN;NaN;NaN;NaN;0.34020689129829407;0.2846049964427948
NotSuccession(Accept Claim,Start Claim);Conviction;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
NotSuccession(Accept Claim,Start Claim);Interestingness Weighting Dependency;NaN;NaN;NaN;NaN;NaN;0.9899998307228088;0.9722221493721008
NotSuccession(Accept Claim,Start Claim);Collective Strength;NaN;NaN;NaN;NaN;NaN;-2.4146347045898438;-2.692307472229004
NotSuccession(Accept Claim,Start Claim);Laplace Correction;0.5807393092357697;0.5747709462594007;0.006951240902557167;0.006937717087571647;0.08337410210945104;0.6666666865348816;0.5
NotSuccession(Accept Claim,Start Claim);J Measure;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NotSuccession(Accept Claim,Start Claim);One-way Support;NaN;NaN;NaN;NaN;NaN;3.321928024291992;2.5849623680114746
NotSuccession(Accept Claim,Start Claim);Two-way Support;NaN;NaN;NaN;NaN;NaN;0.4308270812034607;0.3321928083896637
NotSuccession(Accept Claim,Start Claim);Two-way Support Variation;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NotSuccession(Accept Claim,Start Claim);Linear Correlation Coefficient;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Accept Claim,Start Claim);Piatetsky-Shapiro;0.048473588745417774;0.0;0.002530206257754119;0.0025252836774861146;0.05030115563040395;0.1388888955116272;0.0
NotSuccession(Accept Claim,Start Claim);Cosine;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Accept Claim,Start Claim);Information Gain;NaN;NaN;NaN;NaN;NaN;2.3025848865509033;1.7917593717575073
NotSuccession(Accept Claim,Start Claim);Sebag-Schoenauer;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
NotSuccession(Accept Claim,Start Claim);Least Contradiction;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Accept Claim,Start Claim);Odd Multiplier;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
NotSuccession(Accept Claim,Start Claim);Example and Counterexample Rate;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Accept Claim,Start Claim);Zhang;NaN;NaN;NaN;NaN;NaN;1.0000001192092896;1.0
CoExistence(Execute Payment,Accept Claim);Support;0.21335387113957088;0.0;0.04873718477112546;0.0486423653455007;0.22076499897204144;0.4444444477558136;0.0
CoExistence(Execute Payment,Accept Claim);Confidence;NaN;NaN;NaN;NaN;NaN;1.0;1.0
CoExistence(Execute Payment,Accept Claim);Recall;NaN;NaN;NaN;NaN;NaN;1.0;1.0
CoExistence(Execute Payment,Accept Claim);Lovinger;NaN;NaN;NaN;NaN;NaN;1.401298464324817E-45;1.401298464324817E-45
CoExistence(Execute Payment,Accept Claim);Specificity;1.0;1.0;0.0;0.0;0.0;1.0;1.0
CoExistence(Execute Payment,Accept Claim);Accuracy;1.0;1.0;0.0;0.0;0.0;1.0;1.0
CoExistence(Execute Payment,Accept Claim);Lift;NaN;NaN;NaN;NaN;NaN;2.999999761581421;2.25
CoExistence(Execute Payment,Accept Claim);Leverage;NaN;NaN;NaN;NaN;NaN;0.8888888955116272;0.8024691343307495
CoExistence(Execute Payment,Accept Claim);Compliance;1.0;1.0;0.0;0.0;0.0;1.0;1.0
CoExistence(Execute Payment,Accept Claim);Odds Ratio;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
CoExistence(Execute Payment,Accept Claim);Gini Index;NaN;NaN;NaN;NaN;NaN;0.4938271641731262;0.4444444477558136
CoExistence(Execute Payment,Accept Claim);Certainty factor;NaN;NaN;NaN;NaN;NaN;1.0;1.0
CoExistence(Execute Payment,Accept Claim);Coverage;0.21335387113957088;0.0;0.04873718477112546;0.0486423653455007;0.22076499897204144;0.4444444477558136;0.0
CoExistence(Execute Payment,Accept Claim);Prevalence;0.21335387113957088;0.0;0.04873718477112546;0.0486423653455007;0.22076499897204144;0.4444444477558136;0.0
CoExistence(Execute Payment,Accept Claim);Added Value;NaN;NaN;NaN;NaN;NaN;0.6666666269302368;0.5555555820465088
CoExistence(Execute Payment,Accept Claim);Relative Risk;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
CoExistence(Execute Payment,Accept Claim);Jaccard;NaN;NaN;NaN;NaN;NaN;1.0;1.0
CoExistence(Execute Payment,Accept Claim);Ylue Q;NaN;NaN;NaN;NaN;NaN;1.0;1.0
CoExistence(Execute Payment,Accept Claim);Ylue Y;NaN;NaN;NaN;NaN;NaN;1.0;1.0
CoExistence(Execute Payment,Accept Claim);Klosgen;NaN;NaN;NaN;NaN;NaN;0.38490015268325806;0.37037038803100586
CoExistence(Execute Payment,Accept Claim);Conviction;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
CoExistence(Execute Payment,Accept Claim);Interestingness Weighting Dependency;NaN;NaN;NaN;NaN;NaN;0.8888887763023376;0.8024691343307495
CoExistence(Execute Payment,Accept Claim);Collective Strength;NaN;NaN;NaN;NaN;NaN;-3.170731544494629;-3.2352943420410156
CoExistence(Execute Payment,Accept Claim);Laplace Correction;0.6601167222637145;0.6392854276144416;0.027444557532531194;0.027391163451728606;0.165663989848522;0.8333333134651184;0.5
CoExistence(Execute Payment,Accept Claim);J Measure;NaN;NaN;NaN;NaN;NaN;NaN;NaN
CoExistence(Execute Payment,Accept Claim);One-way Support;NaN;NaN;NaN;NaN;NaN;1.5849623680114746;1.1699249744415283
CoExistence(Execute Payment,Accept Claim);Two-way Support;NaN;NaN;NaN;NaN;NaN;0.5306390523910522;0.5199666619300842
CoExistence(Execute Payment,Accept Claim);Two-way Support Variation;NaN;NaN;NaN;NaN;NaN;NaN;NaN
CoExistence(Execute Payment,Accept Claim);Linear Correlation Coefficient;NaN;NaN;NaN;NaN;NaN;1.0;0.9999999403953552
CoExistence(Execute Payment,Accept Claim);Piatetsky-Shapiro;0.11919163210962533;0.0;0.015158533187216348;0.015129041877513594;0.12311999507479014;0.2469135820865631;0.0
CoExistence(Execute Payment,Accept Claim);Cosine;NaN;NaN;NaN;NaN;NaN;1.0;1.0
CoExistence(Execute Payment,Accept Claim);Information Gain;NaN;NaN;NaN;NaN;NaN;1.0986121892929077;0.8109301924705505
CoExistence(Execute Payment,Accept Claim);Sebag-Schoenauer;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
CoExistence(Execute Payment,Accept Claim);Least Contradiction;NaN;NaN;NaN;NaN;NaN;1.0;1.0
CoExistence(Execute Payment,Accept Claim);Odd Multiplier;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
CoExistence(Execute Payment,Accept Claim);Example and Counterexample Rate;NaN;NaN;NaN;NaN;NaN;1.0;1.0
CoExistence(Execute Payment,Accept Claim);Zhang;NaN;NaN;NaN;NaN;NaN;1.0;0.9999999403953552
NotSuccession(Execute Payment,Accept Claim);Support;0.21335387113957088;0.0;0.04873718477112546;0.0486423653455007;0.22076499897204144;0.4444444477558136;0.0
NotSuccession(Execute Payment,Accept Claim);Confidence;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Execute Payment,Accept Claim);Recall;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Execute Payment,Accept Claim);Lovinger;NaN;NaN;NaN;NaN;NaN;1.401298464324817E-45;1.401298464324817E-45
NotSuccession(Execute Payment,Accept Claim);Specificity;1.0;1.0;0.0;0.0;0.0;1.0;1.0
NotSuccession(Execute Payment,Accept Claim);Accuracy;1.0;1.0;0.0;0.0;0.0;1.0;1.0
NotSuccession(Execute Payment,Accept Claim);Lift;NaN;NaN;NaN;NaN;NaN;2.999999761581421;2.25
NotSuccession(Execute Payment,Accept Claim);Leverage;NaN;NaN;NaN;NaN;NaN;0.8888888955116272;0.8024691343307495
NotSuccession(Execute Payment,Accept Claim);Compliance;1.0;1.0;0.0;0.0;0.0;1.0;1.0
NotSuccession(Execute Payment,Accept Claim);Odds Ratio;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
NotSuccession(Execute Payment,Accept Claim);Gini Index;NaN;NaN;NaN;NaN;NaN;0.4938271641731262;0.4444444477558136
NotSuccession(Execute Payment,Accept Claim);Certainty factor;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Execute Payment,Accept Claim);Coverage;0.21335387113957088;0.0;0.04873718477112546;0.0486423653455007;0.22076499897204144;0.4444444477558136;0.0
NotSuccession(Execute Payment,Accept Claim);Prevalence;0.21335387113957088;0.0;0.04873718477112546;0.0486423653455007;0.22076499897204144;0.4444444477558136;0.0
NotSuccession(Execute Payment,Accept Claim);Added Value;NaN;NaN;NaN;NaN;NaN;0.6666666269302368;0.5555555820465088
NotSuccession(Execute Payment,Accept Claim);Relative Risk;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
NotSuccession(Execute Payment,Accept Claim);Jaccard;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Execute Payment,Accept Claim);Ylue Q;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Execute Payment,Accept Claim);Ylue Y;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Execute Payment,Accept Claim);Klosgen;NaN;NaN;NaN;NaN;NaN;0.38490015268325806;0.37037038803100586
NotSuccession(Execute Payment,Accept Claim);Conviction;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
NotSuccession(Execute Payment,Accept Claim);Interestingness Weighting Dependency;NaN;NaN;NaN;NaN;NaN;0.8888887763023376;0.8024691343307495
NotSuccession(Execute Payment,Accept Claim);Collective Strength;NaN;NaN;NaN;NaN;NaN;-3.170731544494629;-3.2352943420410156
NotSuccession(Execute Payment,Accept Claim);Laplace Correction;0.6601167222637145;0.6392854276144416;0.027444557532531194;0.027391163451728606;0.165663989848522;0.8333333134651184;0.5
NotSuccession(Execute Payment,Accept Claim);J Measure;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NotSuccession(Execute Payment,Accept Claim);One-way Support;NaN;NaN;NaN;NaN;NaN;1.5849623680114746;1.1699249744415283
NotSuccession(Execute Payment,Accept Claim);Two-way Support;NaN;NaN;NaN;NaN;NaN;0.5306390523910522;0.5199666619300842
NotSuccession(Execute Payment,Accept Claim);Two-way Support Variation;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NotSuccession(Execute Payment,Accept Claim);Linear Correlation Coefficient;NaN;NaN;NaN;NaN;NaN;1.0;0.9999999403953552
NotSuccession(Execute Payment,Accept Claim);Piatetsky-Shapiro;0.11919163210962533;0.0;0.015158533187216348;0.015129041877513594;0.12311999507479014;0.2469135820865631;0.0
NotSuccession(Execute Payment,Accept Claim);Cosine;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Execute Payment,Accept Claim);Information Gain;NaN;NaN;NaN;NaN;NaN;1.0986121892929077;0.8109301924705505
NotSuccession(Execute Payment,Accept Claim);Sebag-Schoenauer;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
NotSuccession(Execute Payment,Accept Claim);Least Contradiction;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Execute Payment,Accept Claim);Odd Multiplier;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
NotSuccession(Execute Payment,Accept Claim);Example and Counterexample Rate;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Execute Payment,Accept Claim);Zhang;NaN;NaN;NaN;NaN;NaN;1.0;0.9999999403953552
CoExistence(Execute Payment,Payment Order);Support;0.21335387113957088;0.0;0.04873718477112546;0.0486423653455007;0.22076499897204144;0.4444444477558136;0.0
CoExistence(Execute Payment,Payment Order);Confidence;0.4844357976653698;0.0;0.25024461282908955;0.24975775560568664;0.5002445530229085;1.0;0.0
CoExistence(Execute Payment,Payment Order);Recall;NaN;NaN;NaN;NaN;NaN;1.0;1.0
CoExistence(Execute Payment,Payment Order);Lovinger;6.788391393324505E-46;0.0;4.913896774260973E-91;4.9043366638052116E-91;7.009919239378562E-46;1.401298464324817E-45;0.0
CoExistence(Execute Payment,Payment Order);Specificity;1.0;1.0;0.0;0.0;0.0;1.0;1.0
CoExistence(Execute Payment,Payment Order);Accuracy;0.8735408570747896;0.8647638373645066;0.015295949703703892;0.015266191046692796;0.12367679533244663;1.0;0.6666666865348816
CoExistence(Execute Payment,Payment Order);Lift;NaN;NaN;NaN;NaN;NaN;2.999999761581421;2.25
CoExistence(Execute Payment,Payment Order);Leverage;0.39027355883835846;0.0;0.1625373362222167;0.16222111572372988;0.40315919463930955;0.8888888955116272;0.0
CoExistence(Execute Payment,Payment Order);Compliance;0.8735408563790154;0.8647638364619862;0.015295949992140455;0.015266191334568196;0.12367679649853668;1.0;0.6666666269302368
CoExistence(Execute Payment,Payment Order);Odds Ratio;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
CoExistence(Execute Payment,Payment Order);Gini Index;0.23838326558180825;0.0;0.06063413209797728;0.060516166860432576;0.24623998882792633;0.4938271641731262;0.0
CoExistence(Execute Payment,Payment Order);Certainty factor;0.4844357976653698;0.0;0.25024461282908955;0.24975775560568664;0.5002445530229085;1.0;0.0
CoExistence(Execute Payment,Payment Order);Coverage;0.3398130154273389;0.3248418348761113;0.009966851497453102;0.009947460735784905;0.09983411990623797;0.4444444477558136;0.20000000298023224
CoExistence(Execute Payment,Payment Order);Prevalence;0.21335387113957088;0.0;0.04873718477112546;0.0486423653455007;0.22076499897204144;0.4444444477558136;0.0
CoExistence(Execute Payment,Payment Order);Added Value;0.2710819399774306;0.0;0.07855772777463016;0.07840489172837602;0.28028151522109007;0.6666666269302368;0.0
CoExistence(Execute Payment,Payment Order);Relative Risk;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
CoExistence(Execute Payment,Payment Order);Jaccard;0.4844357976653698;0.0;0.25024461282908955;0.24975775560568664;0.5002445530229085;1.0;0.0
CoExistence(Execute Payment,Payment Order);Ylue Q;NaN;NaN;NaN;NaN;NaN;1.0;1.0
CoExistence(Execute Payment,Payment Order);Ylue Y;NaN;NaN;NaN;NaN;NaN;1.0;1.0
CoExistence(Execute Payment,Payment Order);Klosgen;NaN;NaN;NaN;NaN;NaN;0.38490015268325806;0.37037038803100586
CoExistence(Execute Payment,Payment Order);Conviction;1.6484495002527954E38;4.6366291847697009E18;2.8976343085614E76;2.8919968877276225E76;1.702243903957773E38;3.4028234663852886E38;1.0
CoExistence(Execute Payment,Payment Order);Interestingness Weighting Dependency;NaN;NaN;NaN;NaN;NaN;0.8888887763023376;0.8024691343307495
CoExistence(Execute Payment,Payment Order);Collective Strength;1.7543739661324916E38;NaN;2.897634308561401E76;2.8919968877276235E76;1.7022439039577733E38;3.4028234663852886E38;-3.2352943420410156
CoExistence(Execute Payment,Payment Order);Laplace Correction;0.574189360329613;0.5186907009337829;0.06196625005621636;0.061845693149492204;0.24893021121634948;0.8333333134651184;0.3333333432674408
CoExistence(Execute Payment,Payment Order);J Measure;NaN;NaN;NaN;NaN;NaN;NaN;NaN
CoExistence(Execute Payment,Payment Order);One-way Support;NaN;NaN;NaN;NaN;NaN;1.5849623680114746;1.1699249744415283
CoExistence(Execute Payment,Payment Order);Two-way Support;NaN;NaN;NaN;NaN;NaN;0.5306390523910522;0.5199666619300842
CoExistence(Execute Payment,Payment Order);Two-way Support Variation;NaN;NaN;NaN;NaN;NaN;NaN;NaN
CoExistence(Execute Payment,Payment Order);Linear Correlation Coefficient;NaN;NaN;NaN;NaN;NaN;1.0;0.9999999403953552
CoExistence(Execute Payment,Payment Order);Piatetsky-Shapiro;0.11919163210962533;0.0;0.015158533187216348;0.015129041877513594;0.12311999507479014;0.2469135820865631;0.0
CoExistence(Execute Payment,Payment Order);Cosine;NaN;NaN;NaN;NaN;NaN;1.0;1.0
CoExistence(Execute Payment,Payment Order);Information Gain;NaN;NaN;NaN;NaN;NaN;1.0986121892929077;0.8109301924705505
CoExistence(Execute Payment,Payment Order);Sebag-Schoenauer;1.6484495002527954E38;0.0;2.8976343085614E76;2.8919968877276225E76;1.702243903957773E38;3.4028234663852886E38;0.0
CoExistence(Execute Payment,Payment Order);Least Contradiction;0.4844357976653698;7.501650914259986E-24;0.25024461282908955;0.24975775560568664;0.5002445530229085;1.0;1.401298464324817E-45
CoExistence(Execute Payment,Payment Order);Odd Multiplier;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
CoExistence(Execute Payment,Payment Order);Example and Counterexample Rate;0.4844357976653698;7.501650914259986E-24;0.25024461282908955;0.24975775560568664;0.5002445530229085;1.0;1.401298464324817E-45
CoExistence(Execute Payment,Payment Order);Zhang;NaN;NaN;NaN;NaN;NaN;1.0;0.9999999403953552
NotSuccession(Execute Payment,Receive Claim);Support;0.15826848718964645;0.0;0.027241983545777632;0.02718898357778974;0.16505145726644654;0.3333333432674408;0.0
NotSuccession(Execute Payment,Receive Claim);Confidence;NaN;NaN;NaN;NaN;NaN;1.0;0.25
NotSuccession(Execute Payment,Receive Claim);Recall;NaN;NaN;NaN;NaN;NaN;1.0;1.0
NotSuccession(Execute Payment,Receive Claim);Lovinger;NaN;NaN;NaN;NaN;NaN;1.401298464324817E-45;-0.19999992847442627
NotSuccession(Execute Payment,Receive Claim);Specificity;1.0;1.0;0.0;0.0;0.0;1.0;1.0
NotSuccession(Execute Payment,Receive Claim);Accuracy;0.9994163425052214;0.9993063207149312;1.7509722060267025E-4;1.7475656453145883E-4;0.013232430638498365;1.0;0.7000000476837158
NotSuccession(Execute Payment,Receive Claim);Lift;NaN;NaN;NaN;NaN;NaN;5.999999523162842;2.499999761581421
NotSuccession(Execute Payment,Receive Claim);Leverage;NaN;NaN;NaN;NaN;NaN;0.9722222089767456;0.20999999344348907
NotSuccession(Execute Payment,Receive Claim);Compliance;0.9994163423892585;0.9993063205493856;1.7509729018007345E-4;1.7475663397349743E-4;0.013232433267546579;1.0;0.699999988079071
NotSuccession(Execute Payment,Receive Claim);Odds Ratio;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
